CUST_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,AGE_BKT,SCR,HOLDING_PERIOD,ACC_TYPE,ACC_OP_DATE,LEN_OF_RLTN_IN_MNTH,NO_OF_L_CR_TXNS,NO_OF_L_DR_TXNS,TOT_NO_OF_L_TXNS,NO_OF_BR_CSH_WDL_DR_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_NET_DR_TXNS,NO_OF_MOB_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_BR_CSH_WDL_DR,AMT_CHQ_DR,AMT_NET_DR,AMT_MOB_DR,AMT_L_DR,FLG_HAS_ANY_CHGS,AMT_OTH_BK_ATM_USG_CHGS,AMT_MIN_BAL_NMC_CHGS,NO_OF_IW_CHQ_BNC_TXNS,NO_OF_OW_CHQ_BNC_TXNS,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CSH_WDL_TXN,AVG_AMT_PER_CHQ_TXN,AVG_AMT_PER_NET_TXN,AVG_AMT_PER_MOB_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN,random
C12256,1,38,M,4956.24,SELF-EMP,36-40,817,10,SA,7/18/2001,190,6,5,11,1,1,1,0,2,0,10100,851450,43930,833973,0,1739453,1,0,0,1,0,10100,851450,21965,833973,0,1,0,0.176255745
C14967,0,53,M,75898.19,PROF,>50,884,1,SA,2/17/2012,64,18,14,32,4,2,3,1,4,0,900,617070,39420,413359,26069,1096818,0,0,0,0,0,450,154267.5,9855,137786.33,26069,1,1,0.176544011
C18843,0,53,M,539510.35,SENP,>50,453,4,CA,06/11/2013,48,9,9,18,4,1,0,1,3,0,8500,842380,0,0,186776,1037656,0,0,0,0,0,8500,210595,0,0,186776,1,0,0.176657079
C17106,0,27,M,772330.31,SAL,26-30,694,1,SA,01/10/2000,209,10,6,16,2,1,1,0,2,1,13000,951560,35990,665279,0,1665829,0,0,0,0,0,13000,475780,17995,665279,0,1,1,0.176847347
C6789,0,31,M,78949.82,SELF-EMP,31-35,841,11,SA,9/22/1999,212,11,5,16,0,1,0,0,4,0,5200,0,20860,0,0,26060,0,0,0,0,0,5200,0,5215,0,0,1,0,0.177249046
C16689,0,28,F,266662.26,PROF,26-30,330,5,SA,3/29/2000,206,2,2,4,0,0,0,0,2,0,0,0,82510,0,0,82510,1,0,0,0,1,0,0,41255,0,0,1,1,0.177260291
C7762,0,54,M,58002,SAL,>50,119,22,SA,5/29/2005,144,9,3,12,3,0,0,0,0,0,0,779820,0,0,0,779820,0,0,0,0,0,0,259940,0,0,0,1,1,0.178029586
C18933,0,29,M,284446.09,SAL,26-30,260,8,SA,11/10/2001,187,7,7,14,1,1,1,0,4,0,9100,652710,40020,250801,0,952631,0,0,0,0,0,9100,652710,10005,250801,0,0,1,0.178222759
C12018,0,54,M,4352.88,SAL,>50,871,24,SA,03/12/2006,135,12,3,15,2,1,0,0,0,1,11300,663180,0,0,0,674480,0,0,0,0,0,11300,331590,0,0,0,1,1,0.178929969
C1227,0,43,M,475995.49,PROF,41-45,333,28,SA,08/04/2008,106,4,1,5,0,0,1,0,0,0,0,0,0,337367,0,337367,0,0,0,0,0,0,0,0,337367,0,1,1,0.179192055
C14129,0,37,F,681166.7,SAL,36-40,245,9,CA,7/21/2011,70,42,17,59,4,2,0,1,10,0,22700,978690,385490,0,128015,1514895,0,0,0,0,0,11350,244672.5,38549,0,128015,1,0,0.179426831
C18157,0,51,M,13575.44,SENP,>50,368,1,SA,11/09/2001,187,12,6,18,3,1,1,0,1,1,1700,116260,0,791542,0,909502,0,0,0,0,0,1700,38753.33,0,791542,0,1,1,0.180047772
C2199,0,44,M,6030.82,SAL,41-45,248,21,SA,7/21/2009,94,1,4,5,4,0,0,0,0,0,0,86840,0,0,0,86840,0,0,0,0,0,0,21710,0,0,0,0,0,0.180097537
C12182,0,33,M,9281.13,SENP,31-35,142,19,SA,02/11/2004,160,5,4,9,3,0,0,0,1,0,0,368460,0,0,0,368460,1,0,0,0,0,0,122820,0,0,0,1,0,0.180153134
C16868,0,50,M,83442.39,SAL,46-50,392,3,CA,09/10/2004,153,48,19,67,7,2,5,1,4,0,47000,961380,17500,612451,132406,1770737,0,0,0,0,0,23500,137340,4375,122490.2,132406,1,0,0.180264882
C12332,1,35,M,34700.6,SENP,31-35,157,26,SA,09/10/2004,153,7,4,9,0,2,2,0,0,1,0,0,0,553613,0,553613,0,0,0,0,0,0,0,0,276806.5,0,1,0,0.180706375
C5244,0,40,M,1512259.16,SAL,36-40,706,22,SA,11/02/2002,175,5,4,9,2,2,0,0,0,1,37400,728290,0,0,0,765690,0,0,0,0,0,18700,364145,0,0,0,1,1,0.180787475
C16378,1,32,M,394014,PROF,31-35,341,8,SA,03/08/2011,75,18,14,32,7,2,4,1,0,1,17700,277380,0,426556,101487,823123,0,0,0,0,0,8850,39625.71,0,106639,101487,1,1,0.180978494
C3024,0,30,M,72897.43,SAL,26-30,115,22,CA,08/01/2002,178,39,3,42,2,0,0,1,0,1,0,992710,0,0,175245,1167955,0,0,0,0,0,0,496355,0,0,175245,1,0,0.180990906
C16098,1,34,F,176770.24,SELF-EMP,31-35,530,1,SA,02/06/2008,112,11,6,17,3,1,1,0,1,0,6500,758920,0,770660,0,1536080,1,0,0,0,1,6500,252973.33,0,770660,0,1,1,0.181130211
C10261,0,40,M,44017.85,SAL,36-40,694,10,SA,8/22/2006,129,2,2,4,0,0,0,0,2,0,0,0,32370,0,0,32370,0,0,0,0,0,0,0,16185,0,0,1,1,0.181722183
C11302,0,23,M,308291.68,SELF-EMP,<25,912,31,SA,07/12/2001,191,12,4,16,1,2,1,0,0,1,29500,222420,0,68843,0,320763,0,0,0,0,0,14750,222420,0,68843,0,0,0,0.18223081
C14269,0,34,M,102504.21,SENP,31-35,200,5,SA,3/25/2005,146,15,8,23,4,1,1,0,2,0,8400,413890,72920,340384,0,835594,0,0,0,0,0,8400,103472.5,36460,340384,0,1,1,0.182463084
C7252,0,48,M,10490.25,PROF,46-50,822,20,SA,9/16/2012,57,6,6,12,2,1,1,0,2,1,16300,680370,19430,734640,0,1450740,0,0,0,0,0,16300,340185,9715,734640,0,1,1,0.18298387
C19657,1,29,M,276360.54,SAL,26-30,162,1,SA,04/02/2006,134,17,14,31,6,2,4,1,1,0,15000,559570,20780,961956.7,54622,1611928.7,1,0,0,1,0,7500,93261.67,20780,240489.17,54622,1,0,0.182984494
C8915,0,32,F,2688086.97,SENP,31-35,713,13,SA,04/06/2006,134,8,5,13,1,1,1,0,2,0,1200,210760,68140,56749,0,336849,0,0,0,0,0,1200,210760,34070,56749,0,0,0,0.183228891
C18330,0,32,F,20994.1,SENP,31-35,897,4,SA,11/11/2007,115,6,4,10,2,0,0,0,2,0,0,83030,59110,0,0,142140,0,0,0,0,0,0,41515,29555,0,0,1,1,0.183462418
C1524,0,23,F,827607.96,PROF,<25,964,15,SA,7/24/2003,166,2,1,3,1,0,0,0,0,1,0,513340,0,0,0,513340,0,0,0,0,0,0,513340,0,0,0,0,1,0.183715619
C8773,0,36,F,209970.12,PROF,36-40,170,23,CA,5/17/2003,169,34,1,35,0,0,0,0,1,1,0,0,67470,0,0,67470,0,0,0,0,0,0,0,67470,0,0,1,0,0.183742347
C3909,0,53,M,536350.13,SELF-EMP,>50,247,21,SA,09/07/2009,93,4,2,6,2,0,0,0,0,1,0,626330,0,0,0,626330,0,0,0,0,0,0,313165,0,0,0,1,1,0.183943844
C17979,0,51,M,463006.1,SAL,>50,756,9,SA,12/23/2004,149,10,6,16,1,1,0,0,4,0,7400,280670,26320,0,0,314390,0,0,0,0,0,7400,280670,6580,0,0,1,0,0.184087782
C7798,0,36,M,17432.86,PROF,36-40,867,10,SA,1/31/1999,220,6,6,12,1,1,0,0,4,1,16000,202930,38840,0,0,257770,0,0,0,0,0,16000,202930,9710,0,0,0,0,0.184303222
C17774,0,28,M,163199.78,SENP,26-30,886,5,SA,3/18/2002,182,7,5,12,2,1,1,0,1,0,14800,12660,0,323046,0,350506,0,0,0,0,0,14800,6330,0,323046,0,1,0,0.184404516
C19483,0,36,M,706378.86,PROF,36-40,127,7,SA,12/27/2013,41,2,2,4,1,0,0,0,1,0,0,92760,0,0,0,92760,0,0,0,0,0,0,92760,0,0,0,1,1,0.184592845
C19151,0,29,M,1651636.01,PROF,26-30,315,4,SA,9/28/2005,140,5,6,11,3,1,1,0,1,0,10500,868320,0,59633,0,938453,0,0,0,0,0,10500,289440,0,59633,0,1,0,0.184668819
C17424,0,52,M,49674.91,SAL,>50,233,1,SA,08/06/2000,202,5,6,11,2,1,1,0,2,0,3500,871960,19640,560393,0,1455493,0,0,0,0,0,3500,435980,9820,560393,0,1,0,0.184792139
C4336,0,49,F,1993038.99,PROF,46-50,355,30,SA,10/13/2011,68,8,2,10,1,0,0,0,1,0,0,965900,92320,0,0,1058220,0,0,0,0,0,0,965900,92320,0,0,1,1,0.185028464
C1711,0,30,M,288670,SENP,26-30,226,29,SA,4/23/2010,85,5,1,6,0,0,1,0,0,1,0,0,0,466671,0,466671,0,0,0,0,0,0,0,0,466671,0,1,0,0.185162284
C14437,0,52,M,292507.75,SAL,>50,454,1,SA,09/09/2010,81,18,14,32,6,2,4,1,1,0,37100,914150,45780,144133,111535,1252698,0,0,0,0,0,18550,152358.33,45780,36033.25,111535,0,1,0.185414117
C16381,0,28,M,62288.68,SENP,26-30,646,7,SA,6/27/2004,155,8,6,14,1,1,0,0,4,0,18000,252620,99660,0,0,370280,0,0,0,0,0,18000,252620,24915,0,0,1,1,0.18592784
C1890,0,55,M,213597.56,SAL,>50,370,19,CA,2/27/2003,171,57,1,58,0,0,0,1,0,0,0,0,0,0,109253,109253,0,0,0,0,0,0,0,0,0,109253,1,0,0.185949231
C479,0,30,M,8020.6,SELF-EMP,26-30,365,23,SA,02/05/2002,184,2,1,3,1,0,0,0,0,0,0,422290,0,0,0,422290,1,0,0,0,0,0,422290,0,0,0,0,0,0.185956402
C5835,0,55,F,139671.3,PROF,>50,156,26,SA,10/26/2007,115,11,3,14,0,2,0,1,0,1,24900,0,0,0,80227,105127,0,0,0,0,0,12450,0,0,0,80227,1,0,0.18610856
C14732,0,55,M,986795.11,PROF,>50,881,1,SA,7/23/2012,58,14,7,21,3,1,1,0,2,1,15000,192790,87610,801543,0,1096943,0,0,0,0,0,15000,64263.33,43805,801543,0,1,0,0.18639758
C8249,0,33,M,684557.45,SAL,31-35,330,17,CA,6/18/2005,143,15,18,33,10,2,0,1,5,0,2100,901940,80010,0,110677,1094727,0,0,0,0,0,1050,90194,16002,0,110677,1,1,0.186595163
C7174,0,51,M,328863.65,SAL,>50,506,18,SA,07/01/2011,71,5,5,10,1,1,1,0,2,0,14800,179640,78090,328105,0,600635,0,0,0,0,0,14800,179640,39045,328105,0,1,0,0.186861529
C38,0,48,F,428678.93,SELF-EMP,46-50,513,10,SA,1/15/2013,53,12,6,18,3,1,1,0,1,0,7100,853780,0,706646,0,1567526,0,0,0,0,0,7100,284593.33,0,706646,0,1,1,0.187308688
C14081,1,39,M,65314.59,SAL,36-40,662,6,SA,05/01/2002,181,9,5,14,2,1,1,0,1,0,14700,786570,0,458271,0,1259541,0,0,0,0,0,14700,393285,0,458271,0,1,0,0.187826132
C3072,0,31,M,672784.96,SAL,31-35,205,27,SA,8/27/1999,213,5,3,8,1,0,1,1,0,0,0,170390,0,361073,84307,615770,0,0,0,0,0,0,170390,0,361073,84307,1,0,0.188052768
C8535,0,29,M,416940.21,SAL,26-30,121,31,SA,7/20/2000,202,6,3,9,2,0,0,1,0,0,0,766930,0,0,91817,858747,0,0,0,0,0,0,383465,0,0,91817,0,1,0.188886248
C5584,0,29,M,117946.6,PROF,26-30,615,21,SA,10/31/2004,151,10,3,13,1,2,0,0,0,1,35900,530250,0,0,0,566150,0,0,0,0,0,17950,530250,0,0,0,0,0,0.188894084
C17857,1,50,M,152225.71,SELF-EMP,46-50,684,2,CA,3/29/2002,182,24,31,55,11,3,9,2,6,1,39600,658060,765390,362996,90523,1916569,0,0,0,0,0,13200,59823.64,127565,40332.89,45261.5,1,1,0.188988292
C2919,0,53,M,4345.52,SAL,>50,227,14,CA,6/13/2002,180,21,1,22,0,0,1,0,0,0,0,0,0,983667,0,983667,0,0,0,0,0,0,0,0,983667,0,1,0,0.189316304
C1562,0,22,F,1618127.5,SENP,<25,289,18,SA,12/28/1999,209,13,7,20,1,1,1,0,4,0,3600,80280,18990,291441,0,394311,0,0,0,1,0,3600,80280,4747.5,291441,0,1,0,0.189488429
C11012,0,47,M,283420.94,SENP,46-50,720,16,CA,12/30/2004,149,2,2,4,0,0,0,0,2,0,0,0,68380,0,0,68380,0,0,0,0,0,0,0,34190,0,0,1,1,0.189766469
C13408,1,38,M,436628.03,SAL,36-40,205,18,SA,10/04/2001,188,18,8,26,3,1,0,0,4,0,14400,14850,25950,0,0,55200,0,0,0,0,0,14400,4950,6487.5,0,0,1,1,0.189794989
C19710,1,39,M,9842.72,PROF,36-40,318,9,SA,6/22/2007,119,10,5,15,1,1,1,0,2,0,13400,530770,25330,885040,0,1454540,0,0,0,0,0,13400,530770,12665,885040,0,1,1,0.190442022
C14196,0,36,M,6388.15,PROF,36-40,836,1,SA,8/26/2007,117,8,6,14,2,1,1,0,2,1,3800,728410,16600,689568,0,1438378,0,0,0,0,0,3800,364205,8300,689568,0,1,0,0.191267858
C5687,0,37,M,287351.49,SAL,36-40,670,22,SA,9/19/2000,200,7,4,11,0,1,1,0,2,1,4300,0,91770,215165,0,311235,0,0,0,0,0,4300,0,45885,215165,0,1,0,0.191719203
C3055,0,29,M,203869.51,SAL,26-30,295,22,SA,10/29/2007,115,5,2,7,2,0,0,0,0,0,0,296290,0,0,0,296290,0,0,0,0,0,0,148145,0,0,0,1,1,0.19191824
C3737,0,49,M,14823.3,SELF-EMP,46-50,781,20,SA,10/07/2005,140,3,2,5,0,0,0,0,2,0,0,0,18720,0,0,18720,0,0,0,0,0,0,0,9360,0,0,1,1,0.192144189
C11996,0,45,F,162633.69,SENP,41-45,293,13,SA,07/12/2002,179,4,3,7,1,0,0,0,2,0,0,802230,11710,0,0,813940,1,0,0,0,1,0,802230,5855,0,0,1,0,0.192499546
C15543,0,38,M,844350.59,SENP,36-40,237,1,SA,11/22/2000,198,7,5,12,1,1,1,0,2,1,10500,634560,33740,282212,0,961012,0,0,0,0,0,10500,634560,16870,282212,0,1,1,0.192568816
C11275,0,43,F,251190.18,SAL,41-45,614,17,SA,8/15/2006,130,6,5,11,2,1,1,0,1,1,19300,999630,0,254596,0,1273526,0,0,0,0,0,19300,499815,0,254596,0,1,1,0.193291992
C2134,0,37,M,153054.03,SELF-EMP,36-40,490,31,SA,9/22/2013,44,8,3,11,0,1,0,1,1,0,5100,0,86350,0,90253,181703,0,0,0,1,0,5100,0,86350,0,90253,1,0,0.193333014
C15573,0,31,M,365738.57,PROF,31-35,562,9,SA,07/10/2003,167,7,7,14,1,1,1,0,4,0,18300,905440,58270,110543,0,1092553,0,0,0,0,0,18300,905440,14567.5,110543,0,1,1,0.193344318
C12684,1,45,M,0.87,SAL,41-45,304,15,SA,11/27/2012,54,5,6,11,2,1,1,0,2,0,13900,236870,51950,138011,0,440731,1,0,170,1,0,13900,118435,25975,138011,0,1,0,0.193364804
C19225,0,41,F,6489.22,SENP,41-45,326,4,SA,4/20/2008,109,8,6,14,2,1,1,0,2,0,19800,654690,95210,680753,0,1450453,0,0,0,0,0,19800,327345,47605,680753,0,0,1,0.193670344
C6249,0,50,M,364520.25,PROF,46-50,305,12,SA,1/23/2006,136,8,6,14,3,1,1,0,1,0,6100,786120,0,877255,0,1669475,0,0,0,0,0,6100,262040,0,877255,0,1,1,0.19395941
C13719,1,53,M,284658.25,SENP,>50,848,3,SA,08/02/2007,118,18,18,36,5,2,0,1,10,0,43200,670980,498360,0,102644,1315184,0,0,0,0,0,21600,134196,49836,0,102644,1,0,0.194297519
C13924,0,49,M,468883.45,SENP,46-50,758,7,SA,12/08/2012,54,6,5,11,1,1,1,0,2,0,8200,43160,28630,376594,0,456584,0,0,0,0,0,8200,43160,14315,376594,0,1,1,0.19587682
C1162,0,33,M,356670.13,SAL,31-35,211,25,SA,08/01/2001,190,12,2,14,1,1,0,0,0,0,8900,618320,0,0,0,627220,0,0,0,0,0,8900,618320,0,0,0,1,1,0.195885069
C2288,0,23,M,239142.9,SENP,<25,966,18,SA,5/23/2005,144,2,2,4,1,0,0,0,1,0,0,430770,0,0,0,430770,0,0,0,0,0,0,430770,0,0,0,1,1,0.196164033
C4956,0,47,M,1727608.14,SELF-EMP,46-50,364,21,SA,10/16/2003,164,8,2,10,1,1,0,0,0,0,15500,160170,0,0,0,175670,0,0,0,0,0,15500,160170,0,0,0,0,0,0.196207829
C3664,0,34,M,192003.14,SAL,31-35,312,21,SA,9/13/2002,177,6,2,8,1,0,1,0,0,1,0,627680,0,363116,0,990796,0,0,0,0,0,0,627680,0,363116,0,1,0,0.196233731
C3319,0,51,M,237694.43,SAL,>50,706,15,SA,10/14/2002,176,17,14,31,7,2,4,1,0,0,36200,883880,0,740184,145132,1805396,0,0,0,0,0,18100,126268.57,0,185046,145132,1,1,0.196237177
C735,0,43,M,6210.52,SELF-EMP,41-45,360,17,CA,4/22/2011,73,24,3,27,1,1,0,0,1,0,18500,400340,74590,0,0,493430,0,0,0,0,0,18500,400340,74590,0,0,1,1,0.196401514
C18777,0,28,M,2812909.67,SAL,26-30,406,6,SA,3/16/2014,39,20,16,36,5,2,0,1,8,0,13900,688080,194640,0,191891,1088511,0,0,0,0,0,6950,137616,24330,0,191891,1,0,0.19682905
C12162,0,29,F,61555.02,PROF,26-30,686,21,CA,03/02/2005,147,16,4,20,1,1,2,0,0,1,19000,146810,0,301789,0,467599,0,0,0,0,0,19000,146810,0,150894.5,0,0,0,0.196854776
C11141,0,31,F,285015.4,SENP,31-35,287,15,SA,10/16/2005,140,10,6,16,1,1,0,0,4,0,17700,752220,47130,0,0,817050,0,0,0,0,0,17700,752220,11782.5,0,0,1,0,0.196917926
C12799,1,35,M,34700.6,SENP,31-35,157,26,SA,09/10/2004,153,7,4,9,0,2,2,0,0,1,0,0,0,553613,0,553613,0,0,0,0,0,0,0,0,276806.5,0,1,0,0.197922545
C18128,0,34,M,263590.92,SENP,31-35,315,7,SA,5/25/2007,120,6,6,12,2,1,1,0,2,0,8600,723430,97520,417214,0,1246764,0,0,0,0,0,8600,361715,48760,417214,0,1,1,0.19832048
C16968,0,50,M,317862.47,SENP,46-50,212,1,CA,7/28/2008,106,12,14,26,2,2,4,1,5,0,49900,4920,354010,989243,33552,1431625,0,0,0,0,0,24950,2460,70802,247310.75,33552,1,0,0.198491536
C5149,0,49,M,270207.29,PROF,46-50,187,14,SA,6/19/2012,59,10,6,16,1,1,0,0,4,1,7200,881780,38240,0,0,927220,0,0,0,0,1,7200,881780,9560,0,0,1,1,0.198924746
C1615,0,45,F,1629312.06,PROF,41-45,218,14,SA,11/03/2003,163,2,1,3,0,0,0,0,1,0,0,0,18730,0,0,18730,0,0,0,0,0,0,0,18730,0,0,1,1,0.199193937
C8626,0,25,F,605124.61,PROF,<25,530,18,SA,4/14/2003,170,9,5,14,1,1,1,0,2,0,3900,611170,20560,411255,0,1046885,0,0,0,0,0,3900,611170,10280,411255,0,0,0,0.199437206
C14230,0,32,M,681500.52,SENP,31-35,394,9,SA,07/11/2012,59,12,6,18,1,1,0,0,4,0,2700,994160,93860,0,0,1090720,0,0,0,0,0,2700,994160,23465,0,0,0,0,0.199633857
C12313,1,38,M,247209.12,SAL,36-40,926,12,SA,9/17/2001,189,10,2,12,1,0,0,0,1,0,0,587150,0,0,0,587150,1,0,0,0,1,0,587150,0,0,0,1,0,0.200094621
C1283,0,30,M,98737.72,PROF,26-30,271,26,SA,11/13/2014,31,14,2,16,1,0,0,1,0,0,0,747270,0,0,156606,903876,0,0,0,0,0,0,747270,0,0,156606,1,1,0.200607041
C8961,0,51,M,1809277.17,SENP,>50,886,10,SA,04/08/2002,182,8,6,14,2,1,1,0,2,0,3200,774470,68920,348658,0,1195248,0,0,0,0,0,3200,387235,34460,348658,0,1,1,0.200629919
C2707,0,29,M,529767.81,SAL,26-30,282,27,SA,6/27/2008,107,16,2,18,1,0,0,1,0,1,0,388120,0,0,131503,519623,0,0,0,0,0,0,388120,0,0,131503,1,1,0.20088928
C10466,0,38,F,22324.64,SAL,36-40,961,19,CA,2/14/2008,112,57,1,58,1,0,0,0,0,0,0,47040,0,0,0,47040,0,0,0,0,0,0,47040,0,0,0,1,0,0.201218168
C11730,0,35,M,1457364.05,SAL,31-35,197,14,SA,6/19/2003,167,6,6,12,0,1,1,0,4,1,11700,0,20570,448500,0,480770,0,0,0,0,0,11700,0,5142.5,448500,0,0,1,0.201287442
C15499,0,47,M,134166.32,SELF-EMP,46-50,998,2,SA,01/09/2012,65,15,8,23,3,1,0,0,4,1,1900,391950,95260,0,0,489110,0,0,0,0,0,1900,130650,23815,0,0,1,0,0.201442207
C10904,0,49,F,1197835.1,PROF,46-50,877,25,SA,01/12/2011,77,8,4,12,2,2,0,0,0,0,30500,992180,0,0,0,1022680,0,0,0,0,0,15250,496090,0,0,0,1,1,0.202332205
C1042,0,42,F,1910407.06,SELF-EMP,41-45,157,21,SA,5/22/1999,216,12,1,13,0,1,0,0,0,0,19100,0,0,0,0,19100,0,0,0,0,0,19100,0,0,0,0,1,1,0.202462775
C65,0,40,M,619762.5,SENP,36-40,274,23,SA,12/13/2008,102,5,4,9,1,1,1,0,1,0,15900,483950,75390,862167,0,1437407,0,0,0,0,0,15900,483950,75390,862167,0,1,0,0.202467893
C1513,0,24,M,193145.11,SENP,<25,330,28,SA,04/02/2004,158,13,2,15,0,1,0,0,1,0,8800,0,87340,0,0,96140,0,0,0,0,0,8800,0,87340,0,0,1,1,0.202980983
C3648,0,29,M,75737.9,SELF-EMP,26-30,799,18,SA,07/10/2005,143,20,16,36,6,2,0,1,7,0,27000,395440,698220,0,94185,1214845,0,0,0,0,1,13500,65906.67,99745.71,0,94185,0,1,0.203313525
C17320,0,39,M,613909.85,SAL,36-40,327,9,SA,8/23/2002,177,20,16,36,7,2,0,1,6,0,45300,801940,682860,0,143418,1673518,0,0,0,0,0,22650,114562.86,113810,0,143418,1,1,0.203682451
C10444,0,22,F,128840.61,PROF,<25,694,26,CA,03/07/2014,39,4,4,8,1,1,0,0,2,0,10800,431510,82510,0,0,524820,0,0,0,1,0,10800,431510,41255,0,0,1,1,0.20467148
C15276,1,55,M,195957.36,SENP,>50,554,5,CA,02/03/2013,52,38,15,53,2,2,4,1,6,0,48000,815280,147830,933549.62,67261,2011920.62,0,0,0,0,0,24000,407640,24638.33,233387.4,67261,1,1,0.204864367
C5086,0,27,M,283944.02,SENP,26-30,315,15,SA,9/23/2007,116,3,2,5,1,0,0,0,1,0,0,926170,0,0,0,926170,0,0,0,0,0,0,926170,0,0,0,1,1,0.20526676
C5063,0,52,M,855307.2,PROF,>50,538,18,SA,10/22/2000,199,6,6,12,2,1,1,0,2,1,4800,361460,43850,809754,0,1219864,0,0,0,1,0,4800,180730,21925,809754,0,1,1,0.205415613
C8195,0,45,F,119160.09,SENP,41-45,701,13,SA,9/30/2014,32,5,4,9,2,0,0,0,2,1,0,501160,60840,0,0,562000,0,0,0,0,0,0,250580,30420,0,0,1,0,0.205858674
C17565,0,45,F,18295.24,SAL,41-45,734,3,SA,07/02/2010,83,6,5,11,1,1,1,0,2,0,13000,916430,55460,555654,0,1540544,0,0,0,0,0,13000,916430,27730,555654,0,1,0,0.206237333
C6164,0,30,M,794116.73,SELF-EMP,26-30,266,30,SA,2/23/2014,39,6,3,9,1,2,0,0,0,1,25700,10830,0,0,0,36530,0,0,0,0,0,12850,10830,0,0,0,1,0,0.206422322
C3047,0,29,M,497332.9,SELF-EMP,26-30,659,28,SA,01/01/2003,173,12,4,16,4,0,0,0,0,0,0,817600,0,0,0,817600,0,0,0,0,0,0,204400,0,0,0,1,0,0.206547988
C8980,0,37,M,304388.15,PROF,36-40,378,31,CA,07/12/2001,191,17,4,21,3,0,1,0,0,1,0,883420,0,941575,0,1824995,0,0,0,0,0,0,294473.33,0,941575,0,1,0,0.206787477
C6247,0,31,M,2549258,SAL,31-35,239,28,SA,3/14/2008,111,2,1,3,1,0,0,0,0,0,0,102320,0,0,0,102320,0,0,0,0,0,0,102320,0,0,0,1,1,0.206959752
C2516,0,27,F,1198716.76,PROF,26-30,654,21,SA,1/13/2004,161,18,4,22,1,0,1,2,0,1,0,907060,0,415633,122795,1445488,0,0,0,0,0,0,907060,0,415633,61397.5,1,0,0.207078502
C13676,0,48,M,704444.15,SENP,46-50,382,8,CA,11/15/2001,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.207463335
C3178,0,45,M,13339.42,SENP,41-45,249,30,SA,5/31/2013,48,5,4,9,1,2,1,0,0,0,24200,767140,0,345118,0,1136458,0,0,0,0,0,12100,767140,0,345118,0,1,0,0.207557141
C17922,0,39,M,248910.25,SAL,36-40,325,2,SA,11/29/1999,210,7,7,14,1,1,1,0,4,0,16400,988670,20820,939644,0,1965534,0,0,0,0,0,16400,988670,5205,939644,0,1,0,0.208143645
C3310,0,32,M,1524193.93,PROF,31-35,350,24,SA,5/26/2009,96,14,1,15,1,0,0,0,0,0,0,173490,0,0,0,173490,0,0,0,0,0,0,173490,0,0,0,1,1,0.208188492
C3819,0,28,M,244179.56,PROF,26-30,223,21,SA,4/15/2008,110,11,1,12,1,0,0,0,0,1,0,385880,0,0,0,385880,1,0,0,0,0,0,385880,0,0,0,1,0,0.208265386
C11664,0,30,M,664472.24,SENP,26-30,353,13,SA,04/03/1999,218,9,5,14,1,1,1,0,2,0,7200,65120,52050,271500,0,395870,0,0,0,0,0,7200,65120,26025,271500,0,1,0,0.208325054
C8985,0,51,F,1675688.99,SENP,>50,241,24,SA,5/15/2000,205,12,4,16,3,0,0,1,0,0,0,956030,0,0,55359,1011389,0,0,0,0,0,0,318676.67,0,0,55359,1,1,0.208580324
C5257,0,55,M,55109.04,SENP,>50,284,21,SA,12/05/2014,30,8,3,11,2,0,1,0,0,0,0,286010,0,626117,0,912127,0,0,0,0,0,0,143005,0,626117,0,1,1,0.208748684
C6360,0,37,M,216086.66,SENP,36-40,154,14,SA,2/18/2002,183,6,5,11,1,1,1,0,2,0,16300,151930,28150,761973,0,958353,0,0,0,0,1,16300,151930,14075,761973,0,1,1,0.209228563
C16489,0,54,F,14493.22,SENP,>50,468,3,CA,09/10/2010,81,6,6,12,1,1,0,0,4,1,4200,565460,55950,0,0,625610,1,0,0,0,1,4200,565460,13987.5,0,0,1,1,0.209700657
C3929,0,34,M,289578.87,SENP,31-35,230,19,SA,05/02/2000,205,6,5,11,1,1,1,0,2,1,14600,15690,85010,101132,0,216432,0,0,0,1,0,14600,15690,42505,101132,0,1,0,0.209815133
C14043,0,36,M,160340.37,PROF,36-40,822,5,SA,11/24/2005,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.210053642
C9221,0,54,M,1948919.12,SAL,>50,657,10,SA,02/11/2010,88,16,15,31,2,2,4,1,6,1,46100,389070,408460,572519,163506,1579655,1,0,0,0,1,23050,194535,68076.67,143129.75,163506,1,1,0.210117926
C16986,0,31,M,86268.25,SENP,31-35,711,7,SA,3/22/2005,146,9,5,14,1,1,1,0,2,0,17800,844560,36450,6790,0,905600,0,0,0,0,0,17800,844560,18225,6790,0,1,0,0.21030348
